"panel","true_value","rep","ml_width_mu","ml_width_sigma","ml_width_xi"
"mu",43.875,8,2.16282081535222,1.70238211227616,0.14555207311913
"mu",43.875,9,2.10795295309067,1.71486330713904,0.159529513139666
"mu",43.875,10,2.31693037303305,1.78786214538885,0.129953415595838
"mu",43.875,11,2.25797356421137,1.85033084051785,0.165203236834031
"mu",43.875,12,2.0993518052247,1.70485545712031,0.161356179130219
"mu",43.875,13,2.05050245713865,1.62229190529865,0.143743621096809
"mu",43.875,14,2.19307810683335,1.73966168497967,0.160454999139882
"mu",43.875,15,2.18957825630798,1.66655839421345,0.136820960893335
"mu",43.875,16,2.24110353550176,1.79919556123648,0.167428244041327
"mu",43.875,17,2.16212602860378,1.74606248895618,0.169259677725991
"mu",43.875,18,2.1702220359479,1.74460164462555,0.156596784349943
"mu",43.875,19,2.15416956347761,1.8218375677733,0.17482731839207
"mu",43.875,20,2.03728260293143,1.65263985124757,0.159979986202582
"mu",43.875,21,2.13256703357492,1.70051301314015,0.164133380744109
"mu",43.875,22,2.05150607033474,1.63292157902173,0.154163586969515
"mu",43.875,23,2.20934755296778,1.73431732201533,0.161534902540697
"mu",43.875,24,2.13513299151374,1.66772801857002,0.147887917830891
"mu",43.875,25,2.17181813431102,1.71896011383124,0.155452631633796
"mu",43.875,26,2.05047840771468,1.62529428290952,0.162444147013138
"mu",43.875,27,2.26609307949016,1.83372640301904,0.178695018608461
"mu",43.875,28,2.13424104911712,1.66418703828135,0.149945834209013
"mu",43.875,29,2.32694524706537,1.85037556401194,0.165708844522699
"mu",43.875,30,2.246692658955,1.75717361554181,0.148600985978147
"mu",43.875,31,2.21578994797306,1.77973891541077,0.155249938883856
"mu",43.875,32,2.03509367925211,1.66477452570194,0.158131822261125
"mu",43.875,33,2.24300896873412,1.77493941733869,0.155104379447625
"mu",43.875,34,2.28533445321978,1.85486141911447,0.168184392587692
"mu",43.875,35,1.99535978594729,1.52269257359275,0.157703352523565
"mu",43.875,36,2.17399934984863,1.73937830623188,0.14819818301049
"mu",43.875,37,2.16683371027001,1.76247306820183,0.171553919295271
"mu",43.875,38,2.21744148133432,1.73061560522121,0.152930675625811
"mu",43.875,39,2.17219286827689,1.76617826833009,0.174849280892631
"mu",43.875,40,2.13254061747621,1.68155712711949,0.153939217800636
"mu",43.875,41,2.22157310836337,1.7745655952505,0.145154344422622
"mu",43.875,42,2.28690073352533,1.82876269262394,0.153933047952803
"mu",43.875,43,1.98635728335262,1.58023971574366,0.136014249909907
"mu",43.875,44,2.34058542660144,1.87297991501202,0.172441348695772
"mu",43.875,45,2.19465676733057,1.74834501756436,0.151904905685324
"mu",43.875,46,2.04027243327531,1.63734852993453,0.154097664592398
"mu",43.875,47,2.03971272300957,1.56350382491607,0.150871803120135
"mu",43.875,48,2.26513250692392,1.83489121047837,0.160181847463209
"mu",43.875,49,2.1221014621368,1.61898288155068,0.133462206495848
"mu",43.875,50,2.16013709214602,1.7625368729589,0.163821679965006
"mu",43.875,51,2.25460981846069,1.78247095627646,0.156639063581854
"mu",43.875,52,2.23784015602614,1.81083183958437,0.154201786656754
"mu",43.875,53,2.15693959223259,1.67999902817415,0.146297794831514
"mu",43.875,54,2.25637220846328,1.77882975599078,0.158265707644908
"mu",43.875,55,2.15794974856794,1.70499110592625,0.157454708070179
"mu",43.875,56,2.19187451860635,1.82171634468098,0.168501735721562
"mu",43.875,57,2.22727603193823,1.78278997501309,0.152593774163704
"mu",43.875,58,2.26518481728239,1.79545253803735,0.142243704855423
"mu",43.875,59,2.14568832505769,1.73377488691528,0.160797663009885
"mu",43.875,60,2.20840214349093,1.79023334704477,0.154894820234281
"mu",43.875,61,2.13035810040597,1.71227991911222,0.155852538456508
"mu",43.875,62,2.14497130786357,1.66717133871497,0.15420014059554
"mu",43.875,63,2.15399600698696,1.68656124731967,0.145277948873235
"mu",43.875,64,2.27644074647871,1.76482223916075,0.141200293487901
"mu",43.875,65,2.326034392723,1.93272410555681,0.183310138033027
"mu",43.875,66,2.10112145373438,1.70652125745682,0.156672916478921
"mu",43.875,67,2.27777669063512,1.82399128017973,0.167267126289225
"mu",43.875,68,2.11453836241134,1.67574577977749,0.165868117117979
"mu",43.875,69,2.07232442547924,1.65090812396607,0.164105274062015
"mu",43.875,70,2.1152553054424,1.74865229252008,0.163825056419874
"mu",43.875,71,2.01882751244528,1.6123368735783,0.154755406019756
"mu",43.875,72,2.1996726746802,1.7883588290938,0.18771403491277
"mu",43.875,73,2.18295511020264,1.72730081871133,0.170183402184314
"mu",43.875,74,2.13201645337134,1.72441272751195,0.159479878976264
"mu",43.875,75,2.26500883729778,1.87285848351077,0.167505488649068
"mu",43.875,76,2.27289309894851,1.8169601126005,0.170589401337992
"mu",43.875,77,1.95457138768673,1.5686134331271,0.149227320010317
"mu",43.875,78,2.03522408270688,1.54854463036381,0.137789579376997
"mu",43.875,79,2.10853892968549,1.7107014487154,0.155257108066029
"mu",43.875,80,2.0412625213486,1.62656176015521,0.143096910451576
"mu",43.875,81,1.9384216959388,1.51265194628029,0.153421379580743
"mu",43.875,82,2.28071911635558,1.79947281860256,0.157589546436407
"mu",43.875,83,2.17686206873898,1.773638012915,0.164969310965723
"mu",43.875,84,2.3784141040632,1.94638504792749,0.171830799197148
"mu",43.875,85,2.15540013225009,1.72120844745388,0.164014605781954
"mu",43.875,86,2.13830766099247,1.68053884481543,0.152065347104681
"mu",43.875,87,2.2036715449165,1.82247606108118,0.181586692390323
"mu",43.875,88,2.16523437630894,1.72020090751954,0.147506628611719
"mu",43.875,89,2.26626634924656,1.75467048647655,0.152654112386809
"mu",43.875,90,2.37962136146416,1.85328573849487,0.146818062129032
"mu",43.875,91,2.26906367488029,1.75087579314342,0.151401562773307
"mu",43.875,92,2.20292440440392,1.76311412313562,0.161530822186746
"mu",43.875,93,2.05068370536473,1.57021881765387,0.146299560234428
"mu",43.875,94,2.22344785380425,1.74058336746468,0.161590796247987
"mu",43.875,95,2.22396384395131,1.83768189039225,0.16456699442601
"mu",43.875,96,2.26966959993658,1.74281020814923,0.155575983491245
"mu",43.875,97,2.08200639085906,1.70154294003179,0.159166858834235
"mu",43.875,98,2.1849827575687,1.69871651201624,0.155343183844699
"mu",43.875,99,2.18755301673012,1.83571650387347,0.173740365737888
"mu",45.9166666666667,0,2.35202972113248,1.81236359507083,0.161766400797822
"mu",45.9166666666667,1,2.37231730156311,1.90171981627438,0.151447682776902
"mu",45.9166666666667,2,2.27142489284559,1.86019351979664,0.174071345552965
"mu",45.9166666666667,3,2.10952033886109,1.63860145222514,0.155252528742591
"mu",45.9166666666667,4,1.98216344734419,1.51503240982409,0.135394288281094
"mu",45.9166666666667,5,2.02782266789042,1.628807221916,0.150353866398333
"mu",45.9166666666667,6,2.31303698832781,1.85644450339421,0.17262195470032
"mu",45.9166666666667,7,2.3834496074445,1.86084452709676,0.167948363424383
"mu",45.9166666666667,8,2.27276906387502,1.84806056731408,0.167453460894974
"mu",45.9166666666667,9,2.21549439216857,1.73495757420849,0.154089246242142
"mu",45.9166666666667,10,2.06989026964401,1.59105303513368,0.151317491824649
"mu",45.9166666666667,11,2.18289869971628,1.70483190873426,0.164871540997541
"mu",45.9166666666667,12,1.99203808234284,1.55845301462552,0.148648192426245
"mu",45.9166666666667,13,2.31727801191271,1.85265321637414,0.155528102912691
"mu",45.9166666666667,14,2.00961720121495,1.56385157233689,0.146251837974053
"mu",45.9166666666667,15,2.26069396039446,1.8409510091146,0.163418177447334
"mu",45.9166666666667,16,2.30030736814628,1.77031079285521,0.158292933781283
"mu",45.9166666666667,17,2.10966823051761,1.63751682058622,0.157812618271329
"mu",45.9166666666667,18,2.16107230442668,1.66719870776285,0.132655044970365
"mu",45.9166666666667,19,2.07397553809393,1.60694950933317,0.152107646420106
"mu",45.9166666666667,20,2.11656354594957,1.68628213038197,0.1633770682412
"mu",45.9166666666667,21,1.99085993658272,1.64188936114093,0.164672793648045
"mu",45.9166666666667,22,2.12773276376195,1.74250864539025,0.164156364473642
"mu",45.9166666666667,23,2.10069924278864,1.62861856691985,0.159005205898422
"mu",45.9166666666667,24,2.3027821528956,1.74868826728517,0.15094319528516
"mu",45.9166666666667,25,2.235024426789,1.77908304261033,0.16396016955887
"mu",45.9166666666667,26,2.36858872152,1.83313625995192,0.149579109866531
"mu",45.9166666666667,27,2.13810505002147,1.63609145682925,0.149703205647626
"mu",45.9166666666667,28,2.29518930536557,1.82986760030771,0.161067134333206
"mu",45.9166666666667,29,2.14624248318998,1.76226031421633,0.158931465121046
"mu",45.9166666666667,30,2.23898180084176,1.7718269323175,0.162658012634063
"mu",45.9166666666667,31,2.01328988612369,1.65425494719047,0.16443742213394
"mu",45.9166666666667,32,2.08775962140989,1.65541432057269,0.173014079690359
"mu",45.9166666666667,33,2.16886890352592,1.74716893189848,0.162834622712164
"mu",45.9166666666667,34,1.92493150725423,1.500012798407,0.155798901720962
"mu",45.9166666666667,35,2.15333438242483,1.717266973077,0.168760769722154
"mu",45.9166666666667,36,1.96730449722986,1.6323360946216,0.157232777713067
"mu",45.9166666666667,37,2.11388873452307,1.68942775877028,0.163167191503211
"mu",45.9166666666667,38,2.22708667527657,1.75315402430753,0.15905458866937
"mu",45.9166666666667,39,2.10625121069042,1.63522183247511,0.156787419259912
"mu",45.9166666666667,40,2.22169795332559,1.73012215895698,0.158708143630188
"mu",45.9166666666667,41,2.15476500614538,1.74056669390433,0.164936480439494
"mu",45.9166666666667,42,2.10443097990009,1.66324087698082,0.147159232830503
"mu",45.9166666666667,43,2.20809880742425,1.73115788613733,0.151202332434981
"mu",45.9166666666667,44,2.04680594669892,1.57446218069027,0.149924677459171
"mu",45.9166666666667,45,2.11117072781373,1.68085716170125,0.151006936585142
"mu",45.9166666666667,46,2.20192300866695,1.81483754596889,0.171839933542473
"mu",45.9166666666667,47,2.39664604433702,1.90739402151489,0.157315761874793
"mu",45.9166666666667,48,2.02988833586173,1.61443769050539,0.163994618091743
"mu",45.9166666666667,49,2.18081208407447,1.82083980607494,0.183316526809353
"mu",45.9166666666667,50,2.20581663486558,1.8133932203625,0.165909466173239
"mu",45.9166666666667,51,1.86037079144964,1.46261707528899,0.149253634049811
"mu",45.9166666666667,52,2.22758712992783,1.77405343044831,0.150700182463427
"mu",45.9166666666667,53,2.08633047720062,1.66096818302555,0.160326226655057
"mu",45.9166666666667,54,2.09831429384072,1.62342628163646,0.138004078405071
"mu",45.9166666666667,55,2.01569343530352,1.53450534584237,0.141611951199669
"mu",45.9166666666667,56,2.23497476563051,1.73124858599529,0.15937270902693
"mu",45.9166666666667,57,2.0186538023305,1.61014664803352,0.164977626602802
"mu",45.9166666666667,58,2.31020960350607,1.86114514285206,0.164908363257496
"mu",45.9166666666667,59,2.29697761320602,1.87067137259312,0.175340001313001
"mu",45.9166666666667,60,2.00429093688149,1.56125768464889,0.136114725272545
"mu",45.9166666666667,61,2.15711685679534,1.6888789245932,0.141598055163985
"mu",45.9166666666667,62,2.17660815784228,1.69695636631651,0.158533293020052
"mu",45.9166666666667,63,2.11999018473318,1.63003053182979,0.133836243582627
"mu",45.9166666666667,64,2.20746279256787,1.78093772261281,0.14786471187693
"mu",45.9166666666667,65,2.13347654892836,1.66465124454218,0.146995706864641
"mu",45.9166666666667,66,2.17877942378556,1.75156803949132,0.157963628783678
"mu",45.9166666666667,67,2.18259286955468,1.67609256571129,0.158197445218881
"mu",45.9166666666667,68,2.1634719092858,1.75751504082512,0.163770280217961
"mu",45.9166666666667,69,2.28987826017749,1.82460847820749,0.158255969834681
"mu",45.9166666666667,70,2.10195480908581,1.66655829420338,0.143019757946734
"mu",45.9166666666667,71,2.14651806036548,1.74233693430856,0.146712260528611
"mu",45.9166666666667,72,2.1623640100254,1.71523410047147,0.155310115878156
"mu",45.9166666666667,73,2.14334822979268,1.66849695426857,0.145590732719249
"mu",45.9166666666667,74,2.17265552071213,1.69292964358211,0.155995500923395
"mu",45.9166666666667,75,2.24469241598086,1.81005586991741,0.185986192896168
"mu",45.9166666666667,76,2.29297983176963,1.79478945746657,0.152772841085527
"mu",45.9166666666667,77,2.29391168399114,1.77894268514527,0.148020655527328
"mu",45.9166666666667,78,2.20731746023434,1.71933753419737,0.155741638195833
"mu",45.9166666666667,79,2.26622287839039,1.76987213510759,0.154544914983865
"mu",45.9166666666667,80,2.26718732357448,1.81297636819675,0.149317945615427
"mu",45.9166666666667,81,2.10712697080605,1.6681555036492,0.143855286554943
"mu",45.9166666666667,82,2.19215852826311,1.64471397368823,0.143511270803317
"mu",45.9166666666667,83,2.17225137634331,1.71993753573671,0.170883260035474
"mu",45.9166666666667,84,2.17682165147771,1.65069246176826,0.150475260198277
"mu",45.9166666666667,85,2.14958760679492,1.72968242878915,0.164857109816433
"mu",45.9166666666667,86,2.12533660706906,1.64913792753473,0.141331489402949
"mu",45.9166666666667,87,1.91442530547249,1.59554007407118,0.157854976820176
"mu",45.9166666666667,88,2.0599095771894,1.61925977211567,0.148702543781668
"mu",45.9166666666667,89,2.05214319905191,1.60899152545913,0.153113792732419
"mu",45.9166666666667,90,2.27440035253743,1.78026932693387,0.152008774834449
"mu",45.9166666666667,91,2.10335434563751,1.69436299477184,0.161045586615079
"mu",45.9166666666667,92,2.14852287360263,1.75644005520186,0.160881395626037
"mu",45.9166666666667,93,2.07797789413983,1.667080267183,0.165270706256551
"mu",45.9166666666667,94,2.09385838927471,1.59448513664995,0.148706414665213
"mu",45.9166666666667,95,2.12387641914019,1.78850192646996,0.167884437767474
"mu",45.9166666666667,96,2.11765211627799,1.74501531251788,0.175320051277705
"mu",45.9166666666667,97,2.3303885965841,1.92179421985933,0.147824791787111
"mu",45.9166666666667,98,2.19087965721471,1.67047099291385,0.14103833799495
"mu",45.9166666666667,99,2.22695122454856,1.73351588134836,0.160426313167506
"mu",47.9583333333333,0,2.15944611703289,1.78363744189546,0.157184602753264
"mu",47.9583333333333,1,2.10261085856692,1.60804876926134,0.147092918741069
"mu",47.9583333333333,2,2.20034958487759,1.80235244344526,0.167465656175172
"mu",47.9583333333333,3,2.10226979577246,1.6587374359864,0.148945354088531
"mu",47.9583333333333,4,2.10029127825123,1.68523174325916,0.157242496532464
"mu",47.9583333333333,5,2.12205594577142,1.71217373321937,0.146808076860211
"mu",47.9583333333333,6,2.07714688101954,1.62647265007154,0.154916383665519
"mu",47.9583333333333,7,2.19939789885622,1.7218640482748,0.147479247384853
"mu",47.9583333333333,8,2.25385879612161,1.78849227188544,0.161475923077028
"mu",47.9583333333333,9,2.24841555412637,1.73310757021095,0.145965458385567
"mu",47.9583333333333,10,2.19094302965055,1.75430736519518,0.149827159656592
"mu",47.9583333333333,11,2.16703491282244,1.7224451702137,0.154876523137225
"mu",47.9583333333333,12,2.04494185511859,1.64506025900388,0.158086152504499
"mu",47.9583333333333,13,2.13996724688971,1.66028418781691,0.139148258133479
"mu",47.9583333333333,14,2.16804685805465,1.77356885525112,0.164607476446568
"mu",47.9583333333333,15,2.19239014945215,1.75582044600563,0.169755246077891
"mu",47.9583333333333,16,2.10147925363344,1.6902312033325,0.159773759597273
"mu",47.9583333333333,17,2.13387580443198,1.66220878804092,0.150041029710628
"mu",47.9583333333333,18,2.0736553646247,1.62273616211113,0.151247621416989
"mu",47.9583333333333,19,2.06291538398538,1.59112648389564,0.135235512767306
"mu",47.9583333333333,20,2.0644105012115,1.6207287132652,0.159413871279716
"mu",47.9583333333333,21,2.24395039899142,1.77385558266668,0.162215267012144
"mu",47.9583333333333,22,2.30623644447057,1.85227035239368,0.167650734471432
"mu",47.9583333333333,23,1.99079578307918,1.53342628699112,0.143004126378031
"mu",47.9583333333333,24,2.07578029244928,1.66727751233356,0.145262597434641
"mu",47.9583333333333,25,2.01856459122141,1.61137490005834,0.154846487071869
"mu",47.9583333333333,26,2.13720048892164,1.72012642488939,0.151314851823501
"mu",47.9583333333333,27,2.08731421935934,1.62037485474688,0.16198191118897
"mu",47.9583333333333,28,2.18275560879607,1.74110320853097,0.15258451947652
"mu",47.9583333333333,29,2.00282208937759,1.61088524730554,0.167220899810191
"mu",47.9583333333333,30,2.2079519770805,1.7395421955794,0.157792285018941
"mu",47.9583333333333,31,2.29570443111314,1.89101289176718,0.161952154200304
"mu",47.9583333333333,32,2.09534295365158,1.62980317917486,0.163321549016607
"mu",47.9583333333333,33,2.15024411889866,1.68918685885461,0.140692699826011
"mu",47.9583333333333,34,2.19925931596782,1.69075491027679,0.154352838630399
"mu",47.9583333333333,35,2.23478688177444,1.74379079236413,0.163052695683629
"mu",47.9583333333333,36,2.30567385200864,1.83865660024302,0.166064691259562
"mu",47.9583333333333,37,2.02893060791243,1.60454252837744,0.154130664788348
"mu",47.9583333333333,38,2.22952218379065,1.77841967120849,0.161077027834833
"mu",47.9583333333333,39,2.28533047200216,1.80061696572911,0.157156029968443
"mu",47.9583333333333,40,2.06076228463921,1.65718143914545,0.154470958203409
"mu",47.9583333333333,41,2.20723032117323,1.82855023263922,0.161026620648612
"mu",47.9583333333333,42,2.16571054990061,1.73951378622043,0.160196312114823
"mu",47.9583333333333,43,2.15059648719212,1.72160817205407,0.152580227974956
"mu",47.9583333333333,44,2.15298878523423,1.6190062967936,0.134965278597022
