panel,true_value,rep,nn_width_mu,nn_width_sigma,nn_width_xi
mu,7.125,66,2.2012939995346015,2.111901321892292,0.17110231667757034
mu,7.125,67,2.390789116141465,2.051951067023209,0.16609159633517262
mu,7.125,68,2.1010738858984768,1.8412557344217646,0.1714398264884949
mu,7.125,69,2.2915941369240036,1.9135255046201056,0.1746615380048752
mu,7.125,70,2.40010347743556,1.855396621156478,0.1638580400496721
mu,7.125,71,2.205363036001981,2.086500889959215,0.17853012084960934
mu,7.125,72,2.2767937320583904,1.977239798069549,0.16671526432037356
mu,7.125,73,2.225492873919756,1.9433639973637682,0.16373121216893194
mu,7.125,74,2.1326014062293863,1.8150049318601198,0.16837274804711336
mu,7.125,75,2.087595058584376,1.970935820553228,0.1647126719355583
mu,7.125,76,2.24047471681621,1.9352772331174979,0.166755873709917
mu,7.125,77,2.2144871113987046,2.007631648929989,0.15856134369969366
mu,7.125,78,2.180643588738306,1.8597682499968613,0.16697710230946539
mu,7.125,79,2.0841879165920485,1.950169898281251,0.171534888446331
mu,7.125,80,2.1850927264510194,2.0048117518647253,0.1554138220846653
mu,7.125,81,2.1864381115307197,1.8655005776236315,0.15661939419806004
mu,7.125,82,2.173107801135587,2.0115246034329743,0.15893171727657313
mu,7.125,83,2.271229185470971,2.021145768110804,0.16086341142654415
mu,7.125,84,2.2295021404075754,1.861487011867105,0.16538786590099336
mu,7.125,85,2.0513288390649445,1.8929942327014793,0.17900845706462862
mu,7.125,86,2.2805385617347413,2.2201385488221597,0.17527903094887734
mu,7.125,87,2.328004585917359,1.9833905880026101,0.16725145578384398
mu,7.125,88,2.495786558866291,2.1521615051021588,0.15911376699805257
mu,7.125,89,2.3322480620807005,2.1271653820367344,0.16379167772829534
mu,7.125,90,2.228544128509146,1.9884869364613742,0.1679572694003582
mu,7.125,91,2.2121418847846543,2.0177074894297924,0.16260593086481095
mu,7.125,92,2.1186553474845544,1.8003114808588894,0.1600239239633083
mu,7.125,93,2.4075707946072393,2.066843635116131,0.1723304875195026
mu,7.125,94,2.32863960551133,2.0920028937745876,0.16519929245114323
mu,7.125,95,2.3818761622939872,2.0023256130584546,0.1606269758194685
mu,7.125,96,2.3871012701518106,1.8587952512684325,0.15945800952613354
mu,7.125,97,2.2087089891528455,2.181575601586408,0.1666601978242397
mu,7.125,98,1.9607578928944216,1.7822631780911884,0.17410657703876495
mu,7.125,99,2.086819726643861,1.900336334822267,0.1768135629594326
mu,9.166666666666666,0,2.4055004434036817,2.070662141578204,0.16025255918502807
mu,9.166666666666666,1,2.2837005639594796,1.8092728799415685,0.16955265328288077
mu,9.166666666666666,2,2.2090717903616817,1.9487977760614719,0.16691716089844705
mu,9.166666666666666,3,2.322224056482886,2.1450207269719836,0.16604107469320295
mu,9.166666666666666,4,2.355762254719683,2.1477631169530795,0.16467693448066711
mu,9.166666666666666,5,2.374621227834501,2.1839178344812993,0.15738410577178003
mu,9.166666666666666,6,2.267227502376551,1.9774948466530873,0.16704379767179484
mu,9.166666666666666,7,2.2618266344522713,2.104902662528806,0.16990448534488675
mu,9.166666666666666,8,2.4827322251557167,2.3850286087353627,0.18525138385593887
mu,9.166666666666666,9,2.1731990849580534,2.131283176232399,0.17471757419407366
mu,9.166666666666666,10,2.241695329695764,1.896302984349644,0.16107288748025894
mu,9.166666666666666,11,2.4158416852220252,1.9083088348293291,0.16580135747790334
mu,9.166666666666666,12,2.0543998710143327,1.8684201128926556,0.1623967558145523
mu,9.166666666666666,13,2.3913439014449045,2.209888245526086,0.17377248406410217
mu,9.166666666666666,14,2.222733868769186,1.7628281120431861,0.17160196527838706
mu,9.166666666666666,15,2.3293502267201394,2.0601175667197182,0.16885456368327142
mu,9.166666666666666,16,2.177496812134965,2.0241696841169396,0.16791841462254525
mu,9.166666666666666,17,2.3959878241391195,2.1975686023987056,0.17185875102877612
mu,9.166666666666666,18,2.417056035297371,2.212906599173147,0.1697104036808014
mu,9.166666666666666,19,2.1745839507657063,2.0790613285598027,0.1725772000849247
mu,9.166666666666666,20,2.070504160108783,1.876181481102833,0.1700864605605602
mu,9.166666666666666,21,2.3771909526899524,2.13617091153343,0.16989908814430238
mu,9.166666666666666,22,2.440294482262159,2.1495705363518685,0.16121838614344594
mu,9.166666666666666,23,2.2436972805854047,2.052998066305017,0.16893429905176163
mu,9.166666666666666,24,2.3831346334838663,2.015528949863519,0.16359539330005646
mu,9.166666666666666,25,1.9654532879998694,1.8614018479922763,0.1689298704266548
mu,9.166666666666666,26,2.187704218926239,1.9752635272170735,0.16133973523974415
mu,9.166666666666666,27,2.3683555415082083,1.9692561565611957,0.16285237856209278
mu,9.166666666666666,28,2.3845781630743836,2.1680088955445065,0.16721682995557782
mu,9.166666666666666,29,2.253588644365495,2.075940330821549,0.16366071775555613
mu,9.166666666666666,30,2.355206761004755,2.1464036866269307,0.16993193626403807
mu,9.166666666666666,31,2.270525622155467,2.098600671550704,0.16361118778586384
mu,9.166666666666666,32,2.4689499693481114,2.2817765530649368,0.1729919604957104
mu,9.166666666666666,33,2.1403715634961937,2.018193831239042,0.16638445928692816
mu,9.166666666666666,34,2.1339251804860826,2.0735963927137586,0.16537447199225422
mu,9.166666666666666,35,2.287801185941655,1.8544434190088168,0.16458070054650303
mu,9.166666666666666,36,2.2615469281140594,2.0575351393199917,0.1553263962268829
mu,9.166666666666666,37,2.0810921457198717,1.7250573142195087,0.1697777986526489
mu,9.166666666666666,38,2.1547410479168,1.9129592877488957,0.1567274756729603
mu,9.166666666666666,39,2.2020219404412007,2.018686016217334,0.1700308308005333
mu,9.166666666666666,40,2.4009587673541564,2.1611154263009524,0.1657091364264488
mu,9.166666666666666,41,2.112894612096598,1.8555950404098027,0.16775288954377165
mu,9.166666666666666,42,2.1770314442012992,2.0677009934706483,0.17622951939702033
mu,9.166666666666666,43,2.1657253450438336,1.942594781914785,0.16780881136655806
mu,9.166666666666666,44,2.1422299056072163,1.916275021833318,0.1745662525296211
mu,9.166666666666666,45,2.259063693873567,1.8456897033414084,0.1612326681613922
mu,9.166666666666666,46,2.2975507640101203,1.859779989729601,0.16526639014482497
mu,9.166666666666666,47,2.386172947647383,2.0964061588469978,0.175287801772356
mu,9.166666666666666,48,2.2243691029672856,2.005875747141012,0.17577152177691452
mu,9.166666666666666,49,2.3265852844088837,2.1332685795204593,0.15568311661481854
mu,9.166666666666666,50,1.924243826998845,1.7517398105349606,0.1599420882761478
mu,9.166666666666666,51,2.224558774574005,2.1339488672842943,0.17594753280282022
mu,9.166666666666666,52,2.2605293559292896,1.9595620483290972,0.16707516610622405
mu,9.166666666666666,53,2.383537226614534,1.9931920044386313,0.16982625648379324
mu,9.166666666666666,54,2.2860311031411094,2.0116669118034594,0.1658415026962757
mu,9.166666666666666,55,2.451974377634853,2.2203162900948676,0.1731176786124706
mu,9.166666666666666,56,1.9070975366135077,1.606759046031648,0.16503831073641773
mu,9.166666666666666,57,2.114986058487185,1.8778689449477959,0.1678100451827049
mu,9.166666666666666,58,1.9655946333494878,1.8149204513315134,0.1737231165170669
mu,9.166666666666666,59,2.125675996411635,2.0409974667310973,0.16056415811181068
mu,9.166666666666666,60,2.2228357376013097,1.8762141169748183,0.17218557521700859
mu,9.166666666666666,61,2.309823849191744,1.9780771767614507,0.15751604363322258
mu,9.166666666666666,62,2.292070376426879,1.9939262315183601,0.17176988124847406
mu,9.166666666666666,63,2.2809451620339942,1.9432885139799794,0.16238189265131953
mu,9.166666666666666,64,2.298958792594462,2.0990310006973214,0.1638744160532951
mu,9.166666666666666,65,2.3116289188950816,2.0664497083669406,0.17033350393176078
mu,9.166666666666666,66,2.335009527169781,2.119431539199228,0.16541626453399658
mu,9.166666666666666,67,2.2556609445870652,2.001007848206992,0.16803173944354052
mu,9.166666666666666,68,2.4209285026675254,2.216489759028077,0.17106022164225582
mu,9.166666666666666,69,2.174553251779747,1.9688823348924007,0.1696318335831165
mu,9.166666666666666,70,2.3802046554758114,2.1024270141191295,0.1658007305115461
mu,9.166666666666666,71,2.1367090741825034,1.9641476275652394,0.16065297797322273
mu,9.166666666666666,72,2.1190896245359747,2.0247370067158776,0.16015766337513918
mu,9.166666666666666,73,2.086352934761118,1.7988207909251344,0.16972164213657379
mu,9.166666666666666,74,2.2269454361111514,1.9472173723413295,0.16126978695392605
mu,9.166666666666666,75,2.170412241365847,1.7629067182413163,0.16151291802525514
mu,9.166666666666666,76,2.149920407120442,1.866841219477049,0.161848361045122
mu,9.166666666666666,77,2.2428194765950025,1.8415483491454783,0.16152693405747415
mu,9.166666666666666,78,2.1988561010456973,1.8960116429062133,0.16059422232210635
mu,9.166666666666666,79,2.036619384669928,1.8548650070241397,0.16668660864233972
mu,9.166666666666666,80,2.174925309780786,2.0487897724539046,0.17643141597509382
mu,9.166666666666666,81,2.344529696183022,2.0171430068319847,0.16172538846731183
mu,9.166666666666666,82,2.115209584836353,1.922676737067226,0.16245628297328943
mu,9.166666666666666,83,2.244062923206524,1.9997831440845353,0.16828615926206114
mu,9.166666666666666,84,2.2746523822772513,2.1016684248086808,0.17230862900614738
mu,9.166666666666666,85,2.255790711936802,1.9279360557444711,0.17022978290915486
mu,9.166666666666666,86,2.063276722725801,2.054169328144617,0.16706271320581437
mu,9.166666666666666,87,2.2148373641354953,1.934117136171663,0.1675780050456524
mu,9.166666666666666,88,2.1361847433041277,2.0663211287723,0.18333655297756193
mu,9.166666666666666,89,2.019014532646559,1.8928808660127334,0.16519312933087346
mu,9.166666666666666,90,2.194061714526316,1.8001788548559396,0.16184795200824734
mu,9.166666666666666,91,2.1718271338753476,1.9954274061228379,0.17941744700074191
mu,9.166666666666666,92,2.326526237228707,2.0441903606326246,0.16314289569854734
mu,9.166666666666666,93,2.1649754410532367,1.9830570217158385,0.16942333728075024
mu,9.166666666666666,94,2.4104723376754684,2.0804719945694217,0.17378588989377017
mu,9.166666666666666,95,2.38305262248954,2.0783701110384314,0.1659960925579071
mu,9.166666666666666,96,2.068967388091708,1.9406917092809373,0.16830714344978331
mu,9.166666666666666,97,2.162248238334884,1.9956890807387477,0.1690885074436664
mu,9.166666666666666,98,2.298750815203679,1.9492810207465006,0.17101329192519185
mu,9.166666666666666,99,2.4136239448675028,1.9875708241522556,0.16131544373929496
mu,11.208333333333332,0,2.1556873112862203,1.9141895574976875,0.1614391714334488
mu,11.208333333333332,1,2.378660662893555,2.1052029175188594,0.16455551236867905
mu,11.208333333333332,2,2.1165200941720954,2.0038268457826014,0.18260874673724176
mu,11.208333333333332,3,2.30003523333429,2.147940009937562,0.17046006098389627
mu,11.208333333333332,4,2.2568949163758205,2.033344126588096,0.16995885893702506
mu,11.208333333333332,5,2.3400474941580818,1.9472608686699253,0.15813603177666663
mu,11.208333333333332,6,2.092073573003285,1.8644592108959301,0.1604283407330513
mu,11.208333333333332,7,2.218052784713093,1.9636134751066763,0.17431344091892242
mu,11.208333333333332,8,2.0501109897642635,1.7505481998683283,0.1603271164000034
mu,11.208333333333332,9,2.4141028752293074,1.9718435209010465,0.1545535705983639
mu,11.208333333333332,10,2.227365248518039,1.8867072239486173,0.16842928081750871
mu,11.208333333333332,11,2.2371198541102455,2.053238739619193,0.16442252323031423
mu,11.208333333333332,12,2.4553245713897347,2.4504239315976424,0.17430925965309144
mu,11.208333333333332,13,2.2422570604819665,1.919468210797115,0.16619238033890724
mu,11.208333333333332,14,2.4111362485692176,2.2544052595985455,0.16526190936565396
mu,11.208333333333332,15,1.998409851893518,1.8104907033100393,0.17909718677401543
mu,11.208333333333332,16,2.015309305594,1.8597663567146565,0.16878280565142628
mu,11.208333333333332,17,2.27175243179199,2.062842967373804,0.16360731571912765
mu,11.208333333333332,18,2.3861890943173556,1.9473731365124607,0.16077493727207182
mu,11.208333333333332,19,2.2871331375452684,2.0545272474445113,0.17844666838645934
mu,11.208333333333332,20,2.1989810124454916,1.871821639355412,0.14991144835948939
mu,11.208333333333332,21,2.3463139066547836,2.1576471451974264,0.17149417921900748
mu,11.208333333333332,22,2.224894161963361,1.932141769231194,0.15915086865425104
mu,11.208333333333332,23,2.3231733798685337,2.1569397878135614,0.17012379318475726
mu,11.208333333333332,24,2.3446976159963864,2.2121112610465605,0.16005244925618173
mu,11.208333333333332,25,2.1859605596554044,1.9221262815412015,0.16455756723880766
mu,11.208333333333332,26,2.434475282017784,2.1185468870783577,0.17103898972272868
mu,11.208333333333332,27,2.1846996422968203,1.90467769012972,0.16572961360216135
mu,11.208333333333332,28,2.2201087567485818,2.0807959493097403,0.1605766750872135
mu,11.208333333333332,29,2.177921333234762,2.0323081057107473,0.16242430806159971
mu,11.208333333333332,30,2.4024232940864145,2.1113271932260798,0.16495439261198042
mu,11.208333333333332,31,2.271276323688813,1.9633869043475283,0.1630331106483936
mu,11.208333333333332,32,2.319218633876778,2.028923682890891,0.1636957332491875
mu,11.208333333333332,33,2.299757953101251,2.0445314565862205,0.17471400126814846
mu,11.208333333333332,34,2.2152562671833405,1.960999301581145,0.16414896547794344
mu,11.208333333333332,35,2.2654546434001634,2.1672029584633368,0.17658416628837584
mu,11.208333333333332,36,2.2258507082740646,2.0237819053319583,0.15545924231410024
mu,11.208333333333332,37,2.336067132102599,2.0844504430999855,0.16773751825094219
mu,11.208333333333332,38,2.3738342081685033,1.9548427227754672,0.17076699212193486
mu,11.208333333333332,39,2.2922869625731686,2.0220221175943642,0.15726700797677035
mu,11.208333333333332,40,2.138265717499852,1.964397167648995,0.17321450784802436
mu,11.208333333333332,41,2.16632567530643,1.9383838248364054,0.17680139541625972
mu,11.208333333333332,42,2.0586801857682833,1.9621435087420291,0.16857363954186436
mu,11.208333333333332,43,2.1875447523846354,1.9502603356688741,0.1622197277843952
mu,11.208333333333332,44,2.1723029850324753,1.871565269191331,0.1525532253086567
mu,11.208333333333332,45,2.291211708126143,2.1372777688252658,0.16743536591529845
mu,11.208333333333332,46,2.0958677172008517,1.9514531266062516,0.17396430075168612
mu,11.208333333333332,47,2.342772606248202,2.1928570949252038,0.16883973106741898
mu,11.208333333333332,48,2.3799732350066396,2.177823617978177,0.18210806623101233
mu,11.208333333333332,49,2.2281102077716053,1.9165683749573166,0.15889249220490453
mu,11.208333333333332,50,2.1920678220221763,1.88975241692731,0.1746922396123409
mu,11.208333333333332,51,2.345484034829484,2.0866919831110344,0.16525560244917867
mu,11.208333333333332,52,2.172808074078354,1.9953922326205387,0.1700118988752365
mu,11.208333333333332,53,2.1657250377503416,2.0089030101160823,0.16557022333145138
mu,11.208333333333332,54,1.9181038299702688,1.667116911315734,0.16851134859025477
mu,11.208333333333332,55,2.029634192169116,1.7470861460327125,0.17166863083839415
mu,11.208333333333332,56,2.2738495695415555,2.000492120836821,0.17572892904281615
mu,11.208333333333332,57,2.65045425871865,2.334435503169866,0.17848402932286261
mu,11.208333333333332,58,2.1514337693656937,1.988156051088195,0.17226413190364834
mu,11.208333333333332,59,2.117382305220117,1.741131632682185,0.17114257067441938
mu,11.208333333333332,60,2.3071653068789235,1.902583922107878,0.16438275948166842
mu,11.208333333333332,61,2.199528235682907,1.9503708785136595,0.15790343359112738
mu,11.208333333333332,62,2.4075171497899426,1.9941130353202592,0.1621260359883308
mu,11.208333333333332,63,2.2239030457639153,2.153181683369418,0.1676857322454452
mu,11.208333333333332,64,2.2722447293093815,2.0635433191327195,0.16138320714235305
mu,11.208333333333332,65,2.11323039344504,1.906375632342714,0.16987850666046142
mu,11.208333333333332,66,2.4671516351355294,2.419635949548953,0.17012452259659766
mu,11.208333333333332,67,2.5005668340006295,2.322239980292668,0.17763160243630405
mu,11.208333333333332,68,2.3274632475671684,2.1001514566851736,0.16600719839334485
mu,11.208333333333332,69,2.2576566055420155,1.9161933203325212,0.16065044775605203
mu,11.208333333333332,70,2.106182905315107,1.8488859946071976,0.15557991079986094
mu,11.208333333333332,71,2.1436555936670842,1.84984348046755,0.1600754976272583
mu,11.208333333333332,72,2.194072507199955,2.019187260629387,0.17243842110037802
mu,11.208333333333332,73,2.309515918020322,1.9560125004178968,0.16943534389138223
mu,11.208333333333332,74,2.086989667012764,1.6631217116580022,0.1672821532934904
mu,11.208333333333332,75,2.2253526351463524,1.9080326323246695,0.16385900825262067
mu,11.208333333333332,76,2.261508443881862,1.949538871187082,0.1691670440137386
mu,11.208333333333332,77,2.3139103558691154,1.8896498771839436,0.16093346327543256
mu,11.208333333333332,78,2.4999861797749894,2.105211310720989,0.16141623258590698
mu,11.208333333333332,79,2.2120352600462567,1.8670362866079682,0.1624735169112682
mu,11.208333333333332,80,2.3123342381344543,2.124234468158491,0.17175443172454832
mu,11.208333333333332,81,2.5684056678049725,2.294219974427545,0.17236628010869023
mu,11.208333333333332,82,2.549102052502665,2.1279639341707135,0.16810943856835364
mu,11.208333333333332,83,2.376091632351736,2.0371466541869196,0.16243084594607354
mu,11.208333333333332,84,2.214894625389636,2.1830600818839514,0.17412245646119118
mu,11.208333333333332,85,2.0543654407466505,1.829017268853125,0.1696242399513721
mu,11.208333333333332,86,2.2539571566891343,1.918290430959761,0.16484734863042827
